file_name,Transcription Zipformer,Transcription whisper,WER
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4006_English.wav,RINI,对 RAINY,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4007_English.wav,,嗯 等 一 下 我 把 我 刚 吸 须,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4008_English.wav,HE WENT TO CLUB,PEOPLE DO CLUB,0.75
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4009_English.wav,AND USE IT,IF 诶 U Z,1.3333333333333333
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4010_English.wav,THANK YOU,啊,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4011_English.wav,HOW DO YOU,STOP,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4012_English.wav,YAY,YEAR WHEN,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4014_English.wav,HECK OH OH ALSO HAS A BIG,哦 哦 不 让 我 等 我 厉 害 别,1.4285714285714286
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4015_English.wav,,THIEF,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4016_English.wav,THANK YOU,这 是 什 么,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4017_English.wav,WHATS NEXT,哦 WHAT,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4019_English.wav,OH THE RAIN IS GETTING HEAVIER,ALL THE RAIN IS GETTING HEAVIER,0.16666666666666666
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4020_English.wav,DO YOU SEE THE CLOUDS,DO YOU SEE THE CLUB,0.2
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4021_English.wav,HUH,啊 很 棒,3.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4022_English.wav,ITS GETTING DARKER AND DARKER RAIN IS GETTING,ELSE ITS GETTING DARKER AND DARKER A RAIN IS GETTING,0.25
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4023_English.wav,SO ORANGORANG AKAN WALKS WALKS,DEAR SO 我 让 我 翻 WALKS WALKS,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4024_English.wav,AND HE FOUND BIG,SO SOFT AND FROM B,1.25
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4025_English.wav,LEAVES HE THREW,THE LIVES TEACHER,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4026_English.wav,ME TOO,THE MEDITER,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4027_English.wav,HE TOOK THE BIGGER LEAF,IS HE TOOK A BIG LEAF,0.6
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4028_English.wav,,剑,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4029_English.wav,DOWN AND YOU USE THE,WHAT DOWN ANY USE A LEAF,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4030_English.wav,IS THIS CAT D,AS THIS KEPT 这 个,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4031_English.wav,HA,BACK,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4034_English.wav,THANK YOU,就 我 也,1.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4035_English.wav,,不 错,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4036_English.wav,YES,ATTEMPT 医 院,3.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4037_English.wav,,带 一 些 我 帮 我 动 物 所 以 色 列,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4039_English.wav,OKAY,拜 拜,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4040_English.wav,THANK YOU,哪 个,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4042_English.wav,,嗯,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4044_English.wav,THANKS,十 八,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4045_English.wav,TCHAU,嗯,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4046_English.wav,I DONT KNOW,那 我 们,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4047_English.wav,OH NO,BE ON THE,1.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4048_English.wav,OH ORANG UTAN COULDNT SHELTER HIMSELF USING THE BIG,哦 我 们 OLDAN COULDNT SHOUT HIMSELF IS IN THE BIG,0.7777777777777778
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4049_English.wav,ANYMORE,ANY MORE 因 为,4.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4050_English.wav,RUNNING AWAY,RUNNING AWAY,0.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4052_English.wav,HES FEELING A LITTLE BIT SCARED,IS FEELING A LITTLE,0.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4054_English.wav,OH OH WHAT DO WE DO,哦 哦 我 帮 我 反 应 思 给 我 读 一 读,2.1666666666666665
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4056_English.wav,LETS GO,SKILL,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4057_English.wav,SAYANG,洒 洋 啊,3.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4058_English.wav,SAYA SEHAT,呀 想,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4059_English.wav,YEAH,哎 呀,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4060_English.wav,OKE SAYANG,你 想 呀,1.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4061_English.wav,THANK YOU,可 以 做 一 下,2.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4062_English.wav,CÓMO,啊,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4063_English.wav,THANK YOU,对,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4064_English.wav,,好 吗,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4065_English.wav,,记 什 么,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4066_English.wav,SAYANG SAYANG MAMA,嗓 牙 滩 羊 妈 妈,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4067_English.wav,TERIMA KASIH,怎 样 买 吗 SO MY SO MANY,4.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4068_English.wav,IA PUN ITU SAYANG,有 时 候 你 读 想 一 下,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4069_English.wav,,HER,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4071_English.wav,THANK YOU,啊,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4072_English.wav,OH,哦,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4073_English.wav,AROUND ALL THE WALK WALK WALKS AND HE FOUND,嗯 我 我 让 我 等 我 WHAT WALK WALK 语 方 式,1.3333333333333333
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4074_English.wav,OH YEAH,THE OIL,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4075_English.wav,AND THE,讲 的,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4076_English.wav,PINK,PINK,0.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4078_English.wav,OH YOU SEE THE PINCH,呃 你 记 得 拼,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4079_English.wav,SEE YA,呀 你 是 一 个,2.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4080_English.wav,,上 课 天 了 哦 哦 不 好,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4081_English.wav,NOW HE IS SAFE AND SOUND,ITS 诶 NOWHE IS SING AND SONG,0.8333333333333334
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4082_English.wav,,哦 行,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4084_English.wav,THANK YOU,靠,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4085_English.wav,OH ACTUALLY ITS A FLAMINGO,OH ACTUALLY ITS A PHLEGMA,0.2
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4086_English.wav,,看 后,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4087_English.wav,TENGOK IA MENGINAP DI BAWAH LEMING,NOITS HIDING UNDER A FLAMING,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4088_English.wav,OH,哦,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4089_English.wav,OH NO HE GOT THE LITTLE,HELLO 你 刚 才,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4091_English.wav,YES WHAT I DO,GET HOME WHAT DID I DO WHAT,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4093_English.wav,I DO,起 来 就,1.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4094_English.wav,,,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4095_English.wav,,意 思,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4096_English.wav,HE RAN AWAY,HE RAN AWAY,0.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4097_English.wav,MY,FRIEND 不 是,3.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4098_English.wav,RUN RUN,RAN RAN 这 个,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4099_English.wav,THANK YOU VERY MUCH,对 因 为,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4100_English.wav,OH BUT ITS STILL RAINING,RAIN RAIN ALWAYS DO READING,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4101_English.wav,,嗯,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4105_English.wav,BYE,观 察,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4106_English.wav,OH,然 后,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4107_English.wav,WHOS THAT,WHOS DAY,0.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4108_English.wav,I GUESS OH HE WRITES NYC,AGAIN WHEN HE RANS IN WHAT IS,1.1666666666666667
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4109_English.wav,YOU SEE YOU SEE SOME GREEN STREAKS,YOU SEE SOME AGREES,0.5714285714285714
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4110_English.wav,OH DIA TAHU,啊 我 觉 得,1.3333333333333333
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4112_English.wav,WOO,哦,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4115_English.wav,SÍ,SINGING,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4116_English.wav,,嗯,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4119_English.wav,OH,嗯 哦,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4120_English.wav,WHAT IS THAT,对 不 对 行 啊,1.6666666666666667
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4121_English.wav,AND IM,嗯 嗯 啊,1.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4122_English.wav,,ELEPHONE AND ELEPHANT HAS LONG,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4123_English.wav,LOOK AT THE LONG TRUNK,HOME TRUNK LOOK AT THE LAW,0.8
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4124_English.wav,마음에 드는 것이 МОИ 마음입니다,哦 木 串,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4125_English.wav,DO YOU HAVE A TRUNK NO YOU DONT YOU HAVE A,YOU HAVE A TRUNK NO YOU DONT YOU HAVE A,0.09090909090909091
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4126_English.wav,,WHOSE,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4127_English.wav,SEE THE MONKEY,嗯 新 的 新 的 盲 GAINED OK,2.6666666666666665
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4129_English.wav,THANK YOU,哦,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4131_English.wav,BYEBYE,下 课 啦,3.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4133_English.wav,THANK YOU,嗯,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4136_English.wav,BYE BYE,嗯,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4137_English.wav,OH,OH,0.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4138_English.wav,ALL THE REST,ALL THE REST,0.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4139_English.wav,THATS RIGHT,AFTERNOON,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4140_English.wav,FINALLY,在 这 里 ALL HIS,5.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4141_English.wav,HE FOUND HIS MOMMY AROUND,ON HIS MUMMY AROUND,0.6
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4143_English.wav,KAU TAK FAHAM ISMAMI IKUT DIA WENT TO ISMAMI AND SAY MAMI I MISS YOU,SOMETIMES MUMMY HE COULD LIVE AND DO HIS MUMMY AND HIS MUMMY I MISS YOU,0.7333333333333333
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4145_English.wav,THANK YOU,哦 IM SO,1.5
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4147_English.wav,YEAH AND THEN MOMMY SAID DONT BE AFRAID MOMMY WILL BE HERE FOR YOU,哎 那 毕 谁 DONT BE AFRAID FOR YOU,0.6428571428571429
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4149_English.wav,,不 定 啊 懂 了,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4150_English.wav,,HAS MONEY,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4152_English.wav,,嗯,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4153_English.wav,I DONT KNOW,哎,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4154_English.wav,,嗯,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4156_English.wav,OH,哦,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4157_English.wav,RAY WE SEE THE SUN,BRING YOU SEE THE SUN,0.4
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4161_English.wav,COMES UP OH ITS NO LONGER WET ANYMORE AND ORANGUTA AND MUMMY ARE HAVING A GREAT,I COMES UP OH ITS NO LONGER WET ANYMORE AND ALL AROUND AND MUMMY I HAVE BEEN AGREE,0.4375
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4162_English.wav,BYE,拜,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4164_English.wav,NO MORE NO MORE,对 NOTHING NO ONE D,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4165_English.wav,ALE,嗯 LUCKY NO,3.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4166_English.wav,THE END,呃 呃,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4167_English.wav,,呃,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4168_English.wav,SORRY,STORY,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4169_English.wav,,呀 嗯,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4171_English.wav,YEAH,啊,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4172_English.wav,SO IM JUST GOING TO,SO IM JUST GOING TO,0.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4173_English.wav,YOU TOO,DUE TO,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4174_English.wav,ONE,嗯,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4176_English.wav,OBRIGADO,嗯,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4177_English.wav,HERE SO THANK YOU,好 SO THANK YOU,0.25
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4178_English.wav,,嗯,
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4179_English.wav,DO YOU STILL NEED HER AROUND OR NO NO,行 李 很 然 偶,1.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4180_English.wav,OUT,不 然 我,3.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4181_English.wav,OKAY,OK 就,2.0
TTS_P46713TT_VCST_ECxxx_01_AO_31798402_v001_R007_CRR_MERLIon-CCS_segment_4182_English.wav,OKAY,哎,1.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4183_English.wav,TURN OFF MY CAMERA AND YOU CAN START NOW,TURN OFF MY CAMERA AND YOU CAN START NOW,0.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4184_English.wav,OH YEAH WHATS THIS,诶 我 们 一 样 忘 记,1.75
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4185_English.wav,PEACE,拼,1.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4186_English.wav,दत ह नह प,IF YOU NEED A P,1.25
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4187_English.wav,用一,用 IN,2.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4188_English.wav,,有 一 个,
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4189_English.wav,YEAH ILL GIVE YOU SOME OKAY,因 为 某 人 GIVE SOMEBODY,1.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4192_English.wav,JADI KUANTUM MAMA,你 那 个 地 方 怎 么 呢,2.6666666666666665
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4194_English.wav,NO TE DI A MÍ,I BELIEVE YOURE MEAN,1.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4195_English.wav,IS IT YUMMY,TO SEE YOUR MEAN,1.3333333333333333
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4197_English.wav,YEAH,呀,1.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4198_English.wav,OKAY NEXT,OK MY NAME,1.5
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4199_English.wav,THIS IS PARTNER,THIS IS PARTLY 呢,0.6666666666666666
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4200_English.wav,,再 复 习,
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4202_English.wav,BYEBYE,拜 拜,2.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4203_English.wav,WHO IS THIS,然 后 一 些,1.3333333333333333
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4204_English.wav,BYEBYE,那 慢,2.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4205_English.wav,SAPA N,啊 BY 哎,1.5
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4206_English.wav,MAMA,还 有 呢,3.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4207_English.wav,NOMBRE,咘 啊,2.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4208_English.wav,AND WHOS IN THE MIDDLE,IMPORTANT 那 GIRL,1.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4210_English.wav,THANK YOU,ENJOY,1.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4211_English.wav,THANK YOU,看 一 下 这 句,2.5
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4212_English.wav,PAPA AND MAMA THEY LOVE EACH OTHER,BY NOBODY KNOWS EACH OTHER,0.7142857142857143
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4213_English.wav,SO WE ARE PARTNERS,更 怎 么 样 好 那,1.5
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4214_English.wav,WHAT WHAT,OK MAKE,1.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4215_English.wav,WHAT THE F,WHATS,1.0
TTS_P46713TT_VCST_ECxxx_03_AO_95526281_v001_R011_CRR_MERLIon-CCS_segment_4217_English.wav,WHAT THE,WHAT,0.5
